ques,diff
11391,5
11392,7
11393,5
11394,5
11395,6
11396,5
11397,0
11398,10
11399,10
11400,10
11401,9
11402,8
11403,8
11404,7
11405,10
11406,8
11407,6
11408,10
11409,5
11410,10
11411,10
11412,10
11413,10
11414,5
11415,8
11416,8
11417,2
11418,6
11419,8
11420,7
11421,6
11422,10
11423,5
11424,7
11425,5
11426,0
11427,7
11428,7
11429,9
11430,6
11431,6
11432,4
11433,6
11434,10
11435,8
11436,5
11437,6
11438,6
11439,7
11440,10
11441,5
11442,5
11443,6
11444,8
11445,7
11446,5
11447,10
11448,7
11449,5
11450,0
11451,2
11452,10
11453,5
11454,10
11455,0
11456,4
11457,3
11458,4
11459,7
11460,6
11461,10
11462,4
11463,6
11464,2
11465,2
11466,1
11467,8
11468,10
11469,0
11470,3
11471,3
11472,3
11473,1
11474,3
11475,4
11476,7
11477,7
11478,8
11479,2
11480,6
11481,3
11482,2
11483,1
11484,7
11485,4
11486,2
11487,7
11488,4
11489,2
11490,5
11491,10
11492,3
11493,7
11494,8
11495,9
11496,9
11497,8
11498,8
11499,8
11500,7
11501,8
11502,8
11503,9
11504,9
11505,9
11506,7
11507,9
11508,8
11509,9
11510,7
11511,9
11512,7
11513,10
11514,10
11515,7
11516,7
11517,10
11518,10
11519,8
11520,7
11521,8
11522,8
11523,10
11524,9
11525,10
11526,8
11527,10
11528,8
11529,10
11530,7
11531,10
11532,6
11533,10
11534,10
11535,10
11536,10
11537,10
11538,10
11539,10
11540,8
11541,10
11542,10
11543,5
11544,10
11545,6
11546,10
11547,10
11548,8
11549,10
11550,9
11551,10
11552,7
11553,9
11554,10
11555,10
11556,8
11557,7
11558,10
11559,9
11560,10
11561,10
11562,10
11563,10
11564,10
11565,10
11566,8
11567,8
11568,10
11569,8
11570,3
11571,8
11572,5
11573,7
11574,9
11575,10
11576,8
11577,10
11578,9
11579,8
11580,10
11581,10
11582,10
11583,5
11584,7
11585,6
11586,9
11587,10
11588,8
11589,6
11590,6
11591,10
11592,10
11593,8
11594,10
11595,4
11596,8
11597,8
11598,8
11599,8
11600,8
11601,10
11602,10
11603,10
11604,8
11605,7
11606,8
11607,8
11608,5
11609,6
11610,5
11611,10
11612,10
11613,7
11614,5
11615,9
11616,10
11617,7
11618,10
11619,10
11620,10
11621,6
11622,8
11623,6
11624,10
11625,10
11626,8
11627,9
11628,5
11629,5
11630,10
11631,7
11632,7
11633,10
11634,6
11635,5
11636,7
11637,8
11638,10
11639,10
11640,6
11641,10
11642,10
11643,10
11644,5
11645,8
11646,7
11647,7
11648,8
11649,8
11650,4
11651,7
11652,4
11653,7
11654,8
11655,6
11656,10
11657,6
11658,7
11659,7
11660,4
11661,10
11662,6
11663,5
11664,8
11665,10
11666,0
11667,6
11668,0
11669,0
11670,4
11671,0
11672,4
11673,7
11674,5
11675,7
11676,7
11677,6
11678,8
11679,4
11680,5
11681,4
11682,10
11683,7
11684,8
11685,1
11686,2
11687,6
11688,6
11689,10
11690,4
11691,10
11692,10
11693,5
11694,10
11695,2
11696,7
11697,2
11698,10
11699,6
11700,6
11701,6
11702,4
11703,3
11704,0
11705,4
11706,0
11707,7
11708,1
11709,6
11710,9
11711,9
11712,5
11713,7
11714,4
11715,5
11716,10
11717,10
11718,5
11719,8
11720,8
11721,10
11722,10
11723,7
11724,8
11725,4
11726,10
11727,10
11728,5
11729,8
11730,4
11731,8
11732,8
11733,8
11734,7
11735,7
11736,4
11737,4
11738,8
11739,4
11740,8
11741,7
11742,4
11743,5
11744,3
11745,5
11746,10
11747,6
11748,7
11749,2
11750,7
11751,5
11752,9
11753,7
11754,8
11755,3
11756,7
11757,10
11758,10
11759,5
11760,5
11761,0
11762,7
11763,9
11764,5
11765,5
11766,10
11767,8
11768,10
11769,6
11770,6
11771,8
11772,7
11773,6
11774,1
11775,8
11776,8
11777,9
11778,3
11779,7
11780,10
11781,1
11782,10
11783,8
11784,1
11785,10
11786,4
11787,5
11788,3
11789,4
11790,5
11791,5
11792,10
11793,7
11794,2
11795,5
11796,9
11797,3
11798,2
11799,2
11800,4
11801,1
11802,10
11803,10
11804,10
11805,3
11806,3
11807,6
11808,6
11809,10
11810,6
11811,7
11812,9
11813,6
11814,10
11815,1
11816,4
11817,9
11818,5
11819,6
11820,10
11821,6
11822,4
11823,2
11824,7
11825,7
11826,7
11827,7
11828,4
11829,7
11830,7
11831,8
11832,6
11833,7
11834,5
11835,5
11836,8
11837,7
11838,7
11839,5
11840,7
11841,8
11842,5
11843,6
11844,7
11845,10
11846,10
11847,6
11848,5
11849,2
11850,10
11851,4
11852,6
11853,10
11854,8
11855,10
11856,8
11857,10
11858,5
11859,5
11860,10
11861,10
11862,8
11863,8
11864,10
11865,10
11866,7
11867,10
11868,10
11869,5
11870,6
11871,0
11872,5
11873,6
11874,7
11875,6
11876,10
11877,0
11878,3
11879,8
11880,7
11881,8
11882,5
11883,8
11884,8
11885,3
11886,6
11887,2
11888,10
11889,10
11890,8
11891,6
11892,6
11893,8
11894,8
11895,4
11896,7
11897,7
11898,5
11899,0
11900,5
11901,2
11902,8
11903,4
11904,7
11905,10
11906,6
11907,6
11908,8
11909,5
11910,8
11911,5
11912,6
11913,8
11914,6
11915,6
11916,10
11917,10
11918,9
11919,0
11920,2
11921,10
11922,8
11923,6
11924,6
11925,10
11926,8
11927,7
11928,2
11929,7
11930,6
11931,5
11932,8
11933,10
11934,8
11935,10
11936,10
11937,8
11938,8
11939,5
11940,7
11941,6
11942,6
11943,6
11944,8
11945,5
11946,5
11947,5
11948,9
11949,3
11950,8
11951,6
11952,8
11953,8
11954,10
11955,2
11956,4
11957,7
11958,8
11959,6
11960,3
11961,10
11962,8
11963,6
11964,10
11965,6
11966,0
11967,6
11968,8
11969,10
11970,7
11971,4
11972,6
11973,2
11974,6
11975,2
11976,10
11977,5
11978,6
11979,3
11980,8
11981,8
11982,8
11983,4
11984,8
11985,6
11986,8
11987,8
11988,5
11989,6
11990,4
11991,5
11992,8
11993,8
11994,8
11995,8
11996,7
11997,10
11998,10
11999,5
12000,8
12001,10
12002,3
12003,6
12004,6
12005,2
12006,5
12007,3
12008,3
12009,5
12010,8
12011,4
12012,4
12013,5
12014,4
12015,6
12016,10
12017,10
12018,5
12019,8
12020,7
12021,7
12022,5
12023,8
12024,5
12025,10
12026,10
12027,6
12028,10
12029,10
12030,10
12031,8
12032,4
12033,4
12034,5
12035,10
12036,7
12037,0
12038,7
12039,10
12040,8
12041,5
12042,7
12043,10
12044,9
12045,2
12046,4
12047,8
12048,5
12049,10
12050,10
12051,8
12052,10
12053,7
12054,5
12055,6
12056,9
12057,5
12058,7
12059,5
12060,6
12061,8
12062,6
12063,10
12064,8
12065,8
12066,8
12067,8
12068,6
12069,2
12070,10
12071,5
12072,7
12073,3
12074,10
12075,8
12076,5
12077,6
12078,4
12079,5
12080,3
12081,5
12082,5
12083,5
12084,3
12085,3
12086,4
12087,7
12088,5
12089,7
12090,7
12091,10
12092,6
12093,6
12094,10
12095,6
12096,6
12097,10
12098,6
12099,10
12100,3
12101,7
12102,6
12103,7
12104,5
12105,9
12106,4
12107,4
12108,5
12109,4
12110,5
12111,10
12112,6
12113,8
12114,8
12115,5
12116,6
12117,10
12118,8
12119,7
12120,4
12121,8
12122,0
12123,6
12124,6
12125,5
12126,10
12127,6
12128,10
12129,0
12130,6
12131,8
12132,10
12133,10
12134,6
12135,10
12136,6
12137,10
12138,7
12139,10
12140,10
12141,4
12142,7
12143,10
12144,10
12145,5
12146,7
12147,5
12148,4
12149,5
12150,8
12151,8
12152,10
12153,2
12154,4
12155,7
12156,4
12157,6
12158,5
12159,5
12160,6
12161,7
12162,6
12163,5
12164,5
12165,7
12166,8
12167,6
12168,8
12169,3
12170,6
12171,10
12172,0
12173,10
12174,5
12175,7
12176,8
12177,4
12178,2
12179,7
12180,7
12181,6
12182,8
12183,7
12184,5
12185,5
12186,5
12187,6
12188,8
12189,6
12190,5
12191,3
12192,7
12193,0
12194,5
12195,6
12196,3
12197,10
12198,2
12199,6
12200,9
12201,6
12202,10
12203,5
12204,6
12205,9
12206,6
12207,1
12208,5
12209,2
12210,10
12211,10
12212,6
12213,5
12214,3
12215,6
12216,6
12217,6
12218,6
12219,6
12220,6
12221,9
12222,8
12223,5
12224,5
12225,5
12226,6
12227,2
12228,4
12229,7
12230,7
12231,6
12232,5
12233,5
12234,5
12235,8
12236,6
12237,7
12238,10
12239,7
12240,10
12241,5
12242,5
12243,5
12244,5
12245,4
12246,7
12247,6
12248,0
12249,5
12250,5
12251,0
12252,7
12253,7
12254,6
12255,7
12256,5
12257,10
12258,4
12259,5
12260,7
12261,2
12262,6
12263,10
12264,6
12265,5
12266,4
12267,5
12268,5
12269,6
12270,5
12271,5
12272,3
12273,5
12274,10
12275,5
12276,10
12277,7
12278,2
12279,10
12280,10
12281,6
12282,5
12283,3
12284,6
12285,7
12286,5
12287,5
12288,6
12289,7
12290,1
12291,6
12292,9
12293,6
12294,4
12295,5
12296,5
12297,8
12298,10
12299,10
12300,5
12301,6
12302,6
12303,10
12304,10
12305,5
12306,6
12307,5
12308,6
12309,5
12310,6
12311,10
12312,5
12313,7
12314,10
12315,2
12316,10
12317,6
12318,6
12319,10
12320,8
12321,10
12322,8
12323,9
12324,9
12325,10
12326,5
12327,5
12328,5
12329,8
12330,0
12331,8
12332,2
12333,10
12334,6
12335,7
12336,10
12337,8
12338,7
12339,9
12340,9
12341,8
12342,9
12343,10
12344,8
12345,10
12346,5
12347,5
12348,7
12349,10
12350,5
12351,8
12352,10
12353,3
12354,5
12355,5
12356,8
12357,7
12358,4
12359,7
12360,5
12361,7
12362,5
12363,5
12364,5
12365,6
12366,10
12367,5
12368,4
12369,10
12370,7
12371,8
12372,6
12373,5
12374,3
12375,10
12376,8
12377,6
12378,5
12379,5
12380,10
12381,8
12382,5
12383,2
12384,9
12385,5
12386,6
12387,8
12388,6
12389,5
12390,7
12391,3
12392,4
12393,10
12394,8
12395,6
12396,7
12397,5
12398,8
12399,8
12400,8
12401,3
12402,5
12403,8
12404,9
12405,7
12406,7
12407,8
12408,5
12409,5
12410,6
12411,7
12412,8
12413,4
12414,10
12415,10
12416,6
12417,8
12418,5
12419,5
12420,7
12421,7
12422,6
12423,10
12424,7
12425,7
12426,5
12427,5
12428,8
12429,6
12430,10
12431,5
12432,3
12433,10
12434,2
12435,3
12436,5
12437,5
12438,5
12439,7
12440,5
12441,5
12442,5
12443,10
12444,8
12445,7
12446,4
12447,6
12448,8
12449,8
12450,5
12451,6
12452,6
12453,5
12454,5
12455,4
12456,5
12457,5
12458,0
12459,9
12460,10
12461,10
12462,10
12463,6
12464,3
12465,4
12466,0
12467,6
12468,6
12469,5
12470,7
12471,3
12472,10
12473,6
12474,10
12475,10
12476,10
12477,10
12478,7
12479,7
12480,8
12481,5
12482,6
12483,9
12484,10
12485,9
12486,10
12487,3
12488,5
12489,6
12490,4
12491,10
12492,9
12493,8
12494,8
12495,8
12496,9
12497,7
12498,7
12499,5
12500,4
12501,5
12502,9
12503,6
12504,6
12505,5
12506,5
12507,6
12508,5
12509,7
12510,8
12511,5
12512,5
12513,6
12514,8
12515,10
12516,5
12517,9
12518,8
12519,5
12520,3
12521,2
12522,7
12523,10
12524,6
12525,9
12526,6
12527,7
12528,7
12529,9
12530,9
12531,10
12532,5
12533,7
12534,6
12535,3
12536,10
12537,5
12538,5
12539,3
12540,7
12541,8
12542,10
12543,7
12544,8
12545,10
12546,5
12547,9
12548,7
12549,5
12550,10
12551,6
12552,5
12553,10
12554,10
12555,7
12556,8
12557,5
12558,5
12559,8
12560,4
12561,5
12562,5
12563,7
12564,4
12565,3
12566,10
12567,2
12568,6
12569,10
12570,10
12571,5
12572,5
12573,9
12574,10
12575,5
12576,5
12577,4
12578,3
12579,0
12580,7
12581,5
12582,3
12583,5
12584,5
12585,1
12586,5
12587,6
12588,0
12589,3
12590,0
12591,3
12592,7
12593,2
12594,2
12595,5
12596,6
12597,2
12598,6
12599,5
12600,5
12601,5
12602,7
12603,3
12604,10
12605,8
12606,7
12607,7
12608,10
12609,5
12610,5
12611,5
12612,7
12613,5
12614,5
12615,8
12616,10
12617,5
12618,10
12619,6
12620,7
12621,6
12622,10
12623,10
12624,5
12625,10
12626,10
12627,8
12628,8
12629,8
12630,10
12631,6
12632,6
12633,5
12634,8
12635,6
12636,6
12637,10
12638,10
12639,10
12640,6
12641,6
12642,10
12643,10
12644,10
12645,7
12646,7
12647,4
12648,5
12649,10
12650,6
12651,10
12652,10
12653,10
12654,10
12655,10
12656,5
12657,5
12658,10
12659,5
12660,6
12661,7
12662,5
12663,7
12664,3
12665,5
12666,5
12667,2
12668,8
12669,10
12670,7
12671,4
12672,6
12673,6
12674,8
12675,4
12676,5
12677,5
12678,3
12679,0
12680,10
12681,8
12682,10
12683,7
12684,2
12685,5
12686,10
12687,4
12688,7
12689,8
12690,0
12691,8
12692,10
12693,10
12694,5
12695,9
12696,8
12697,0
12698,4
12699,0
12700,6
12701,0
12702,5
12703,7
12704,8
12705,5
12706,10
12707,7
12708,7
12709,6
12710,6
12711,9
12712,8
12713,1
12714,6
12715,7
12716,8
12717,4
12718,6
12719,8
12720,10
12721,7
12722,10
12723,5
12724,4
12725,10
12726,6
12727,4
12728,8
12729,8
12730,7
12731,7
12732,5
12733,8
12734,5
12735,8
12736,9
12737,6
12738,10
12739,10
12740,6
12741,5
12742,6
12743,7
12744,5
12745,8
12746,10
12747,8
12748,10
12749,10
12750,10
12751,10
12752,10
12753,5
12754,4
12755,5
12756,6
12757,5
12758,7
12759,10
12760,5
12761,5
12762,10
12763,8
12764,8
12765,8
12766,8
12767,10
12768,5
12769,2
12770,10
12771,3
12772,6
12773,6
12774,8
12775,6
12776,6
12777,9
12778,5
12779,10
12780,5
12781,6
12782,0
12783,5
12784,0
12785,7
12786,7
12787,6
12788,6
12789,5
12790,8
12791,10
12792,6
12793,5
12794,10
12795,10
12796,10
12797,8
12798,6
12799,8
12800,9
12801,9
12802,7
12803,5
12804,4
12805,10
12806,6
12807,10
12808,7
12809,10
12810,5
12811,3
12812,5
12813,6
12814,8
12815,10
12816,8
12817,10
12818,10
12819,8
12820,7
12821,10
12822,5
12823,10
12824,10
12825,10
12826,4
12827,8
12828,5
12829,10
12830,10
12831,4
12832,5
12833,8
12834,8
12835,10
12836,5
12837,5
12838,7
12839,8
12840,2
12841,5
12842,3
12843,8
12844,10
12845,10
12846,10
12847,5
12848,5
12849,10
12850,10
12851,5
12852,5
12853,6
12854,5
12855,5
12856,6
12857,3
12858,5
12859,5
12860,3
12861,3
12862,5
12863,3
12864,6
12865,7
12866,5
12867,8
12868,3
12869,9
12870,6
12871,7
12872,8
12873,8
12874,5
12875,5
12876,10
12877,2
12878,10
12879,8
12880,6
12881,8
12882,7
12883,7
12884,10
12885,5
12886,5
12887,8
12888,10
12889,6
12890,8
12891,10
12892,10
12893,10
12894,7
12895,8
12896,7
12897,9
12898,8
12899,6
12900,6
12901,6
12902,5
12903,10
12904,5
12905,8
12906,6
12907,7
12908,10
12909,5
12910,10
12911,7
12912,5
12913,7
12914,7
12915,5
12916,7
12917,5
12918,7
12919,10
12920,7
12921,5
12922,8
12923,4
12924,8
12925,8
12926,8
12927,10
12928,6
12929,8
12930,8
12931,6
12932,5
12933,6
12934,5
12935,9
12936,7
12937,8
12938,5
12939,5
12940,5
12941,5
12942,10
12943,9
12944,10
12945,6
12946,7
12947,8
12948,7
12949,9
12950,7
12951,6
12952,8
12953,5
12954,8
12955,7
12956,5
12957,8
12958,10
12959,10
12960,7
12961,6
12962,9
12963,7
12964,7
12965,7
12966,10
12967,10
12968,7
12969,5
12970,8
12971,6
12972,7
12973,5
12974,10
12975,10
12976,7
12977,8
12978,7
12979,4
12980,8
12981,10
12982,8
12983,10
12984,10
12985,9
12986,10
12987,10
12988,8
12989,10
12990,10
12991,8
12992,5
12993,5
12994,10
12995,10
12996,5
12997,10
12998,5
12999,5
13000,9
13001,10
13002,7
13003,8
13004,7
13005,8
13006,5
13007,8
13008,5
13009,5
13010,2
13011,6
13012,10
13013,10
13014,5
13015,7
13016,8
13017,5
13018,10
13019,3
13020,6
13021,6
13022,6
13023,10
13024,7
13025,10
13026,10
13027,5
13028,4
13029,6
13030,7
13031,7
13032,5
13033,7
13034,10
13035,3
13036,5
13037,9
13038,9
13039,6
13040,5
13041,5
13042,7
13043,4
13044,4
13045,2
13046,6
13047,7
13048,6
13049,8
13050,10
13051,7
13052,3
13053,5
13054,2
13055,5
13056,7
13057,7
13058,6
13059,5
13060,5
13061,4
13062,7
13063,3
13064,7
13065,5
13066,6
13067,5
13068,6
13069,5
13070,5
13071,0
13072,6
13073,5
13074,5
13075,10
13076,5
13077,9
13078,4
13079,6
13080,8
13081,9
13082,5
13083,6
13084,5
13085,5
13086,3
13087,5
13088,6
13089,5
13090,5
13091,10
13092,10
13093,5
13094,5
13095,5
13096,10
13097,5
13098,5
13099,10
13100,7
13101,6
13102,8
13103,7
13104,10
13105,7
13106,6
13107,7
13108,4
13109,8
13110,4
13111,10
13112,10
13113,10
13114,8
13115,10
13116,5
13117,5
13118,9
13119,6
13120,8
13121,8
13122,10
13123,7
13124,5
13125,10
13126,10
13127,10
13128,10
13129,10
13130,5
13131,10
13132,9
13133,10
13134,5
13135,5
13136,8
13137,4
13138,10
13139,10
13140,5
13141,10
13142,7
13143,5
13144,9
13145,6
13146,9
13147,9
13148,10
13149,5
13150,7
13151,10
13152,10
13153,8
13154,10
13155,9
13156,7
13157,10
13158,10
13159,5
13160,10
13161,10
13162,10
13163,10
13164,2
13165,10
13166,0
13167,5
13168,10
13169,10
13170,10
13171,5
13172,5
13173,10
13174,10
13175,10
13176,10
13177,10
13178,6
13179,10
13180,8
13181,6
13182,10
13183,10
13184,3
13185,10
13186,5
13187,5
13188,5
13189,5
13190,6
13191,8
13192,10
13193,10
13194,6
13195,10
13196,7
13197,10
13198,5
13199,5
13200,5
13201,5
13202,5
13203,10
13204,3
13205,10
13206,5
13207,10
13208,6
13209,8
13210,10
13211,6
13212,10
13213,10
13214,10
13215,5
13216,10
13217,7
13218,10
13219,10
13220,10
13221,10
13222,8
13223,8
13224,6
13225,5
13226,6
13227,3
13228,6
13229,5
13230,6
13231,5
13232,10
13233,4
13234,8
13235,7
13236,3
13237,6
13238,6
13239,8
13240,7
13241,3
13242,0
13243,2
13244,10
13245,3
13246,10
13247,8
13248,5
13249,6
13250,7
13251,4
13252,5
13253,6
13254,7
13255,9
13256,8
13257,5
13258,6
13259,5
13260,5
13261,5
13262,7
13263,8
13264,2
13265,6
13266,3
13267,7
13268,7
13269,5
13270,10
13271,10
13272,5
13273,9
13274,10
13275,3
13276,7
13277,7
13278,6
13279,8
13280,6
13281,6
13282,5
13283,10
13284,10
13285,7
13286,7
13287,6
13288,3
13289,8
13290,7
13291,5
13292,10
13293,5
13294,2
13295,5
13296,7
13297,7
13298,7
13299,6
13300,10
13301,4
13302,5
13303,5
13304,6
13305,9
13306,4
13307,6
13308,7
13309,6
13310,7
13311,10
13312,5
13313,8
13314,2
13315,6
13316,5
13317,10
13318,5
13319,5
13320,5
13321,10
13322,9
13323,6
13324,5
13325,2
13326,5
13327,5
13328,10
13329,7
13330,5
13331,2
13332,5
13333,3
13334,3
13335,6
13336,5
13337,8
13338,5
13339,8
13340,5
13341,10
13342,5
13343,5
13344,3
13345,5
13346,5
13347,5
13348,5
13349,2
13350,9
13351,5
13352,5
13353,10
13354,10
13355,6
13356,10
13357,5
13358,5
13359,3
13360,5
13361,10
13362,10
13363,3
13364,5
13365,7
13366,5
13367,10
13368,3
13369,4
13370,10
13371,5
13372,7
13373,5
13374,6
13375,9
13376,10
13377,6
13378,7
13379,8
13380,8
13381,6
13382,6
13383,8
13384,7
13385,5
13386,10
13387,7
13388,5
13389,5
13390,5
13391,5
13392,10
13393,5
13394,5
13395,5
13396,10
13397,8
13398,6
13399,5
13400,5
13401,6
13402,10
13403,10
13404,5
13405,10
13406,6
13407,10
13408,8
13409,3
13410,5
13411,5
13412,5
13413,5
13414,4
13415,5
13416,5
13417,5
13418,7
13419,8
13420,9
13421,10
13422,5
13423,7
13424,3
13425,3
13426,5
13427,5
13428,5
13429,6
13430,5
13431,5
13432,3
13433,9
13434,9
13435,10
13436,6
13437,5
13438,5
13439,5
13440,5
13441,9
13442,8
13443,6
13444,6
13445,6
13446,9
13447,5
13448,5
13449,6
13450,5
13451,5
13452,5
13453,5
13454,4
13455,7
13456,8
13457,10
13458,3
13459,5
13460,5
13461,5
13462,8
13463,7
13464,5
13465,7
13466,4
13467,5
13468,2
13469,8
13470,5
13471,7
13472,5
13473,5
13474,10
13475,2
13476,6
13477,5
13478,10
13479,5
13480,5
13481,5
13482,5
13483,5
13484,6
13485,5
13486,5
13487,7
13488,6
13489,5
13490,5
13491,10
13492,5
13493,5
13494,5
13495,0
13496,5
13497,5
13498,10
13499,3
13500,5
13501,5
13502,5
13503,2
13504,5
13505,5
13506,5
13507,5
13508,5
13509,10
13510,5
13511,5
13512,6
13513,5
13514,5
13515,5
13516,10
13517,5
13518,10
13519,6
13520,5
13521,5
13522,3
13523,0
13524,5
13525,6
13526,9
13527,9
13528,10
13529,8
13530,8
13531,8
13532,8
13533,7
13534,7
13535,10
13536,10
13537,10
13538,10
13539,8
13540,10
13541,5
13542,9
13543,8
13544,6
13545,3
13546,7
13547,8
13548,7
13549,6
13550,10
13551,7
13552,6
13553,5
13554,5
13555,6
13556,7
13557,10
13558,8
13559,7
13560,3
13561,8
13562,7
13563,5
13564,3
13565,2
13566,5
13567,6
13568,6
13569,1
13570,2
13571,4
13572,2
13573,2
13574,10
13575,3
13576,5
13577,2
13578,5
13579,5
13580,5
13581,5
13582,3
13583,3
13584,1
13585,2
13586,4
13587,3
13588,6
13589,8
13590,2
13591,4
13592,2
13593,3
13594,3
13595,5
13596,3
13597,3
13598,4
13599,1
13600,2
13601,1
13602,5
13603,5
13604,6
13605,5
13606,2
13607,2
13608,10
13609,6
13610,6
13611,2
13612,0
13613,2
13614,4
13615,3
13616,2
13617,5
13618,3
13619,2
13620,6
13621,4
13622,10
13623,5
13624,7
13625,5
13626,5
13627,8
13628,1
13629,4
13630,5
13631,1
13632,1
13633,2
13634,8
13635,4
13636,4
13637,8
13638,8
13639,2
13640,2
13641,0
13642,8
13643,6
13644,2
13645,9
13646,10
13647,10
13648,6
13649,10
13650,9
13651,4
13652,2
13653,9
13654,5
13655,10
13656,8
13657,10
13658,10
13659,10
13660,7
13661,8
13662,8
13663,7
13664,6
13665,5
13666,10
13667,10
13668,8
13669,10
13670,9
13671,6
13672,10
13673,5
13674,4
13675,4
13676,3
13677,4
13678,6
13679,9
13680,5
13681,8
13682,4
13683,7
13684,2
13685,4
13686,3
13687,5
13688,4
13689,10
13690,10
13691,5
13692,7
13693,9
13694,9
13695,5
13696,3
13697,5
13698,0
13699,5
13700,3
13701,4
13702,4
13703,5
13704,6
13705,9
13706,5
13707,8
13708,6
13709,7
13710,6
13711,5
13712,10
13713,7
13714,7
13715,8
13716,8
13717,5
13718,5
13719,7
13720,8
13721,6
13722,2
13723,4
13724,10
13725,0
13726,7
13727,7
13728,7
13729,5
13730,1
13731,1
13732,3
13733,6
13734,7
13735,5
13736,8
13737,7
13738,4
13739,10
13740,8
13741,8
13742,2
13743,10
13744,5
13745,6
13746,5
13747,5
13748,5
13749,5
13750,5
13751,5
13752,5
13753,5
13754,2
13755,6
13756,6
13757,0
13758,5
13759,10
13760,5
13761,6
13762,5
13763,7
13764,6
13765,5
13766,8
13767,5
13768,5
13769,8
13770,5
13771,8
13772,4
13773,8
13774,8
13775,8
13776,10
13777,6
13778,10
13779,10
13780,4
13781,6
13782,8
13783,1
13784,8
13785,8
13786,5
13787,6
13788,10
13789,2
13790,7
13791,3
13792,5
13793,5
13794,8
13795,8
13796,7
13797,7
13798,7
13799,10
13800,10
13801,8
13802,6
13803,10
13804,10
13805,10
13806,0
13807,3
13808,6
13809,3
13810,8
13811,6
13812,4
13813,5
13814,5
13815,8
13816,7
13817,10
13818,10
13819,10
13820,5
13821,5
13822,10
13823,10
13824,5
13825,8
13826,8
13827,8
13828,8
13829,8
13830,2
13831,5
13832,5
13833,7
13834,2
13835,3
13836,10
13837,9
13838,7
13839,8
13840,8
13841,7
13842,10
13843,5
13844,3
13845,6
13846,8
13847,7
13848,7
13849,7
13850,8
13851,6
13852,4
13853,8
13854,7
13855,5
13856,10
13857,10
13858,10
13859,3
13860,5
13861,5
13862,7
13863,5
13864,10
13865,7
13866,2
13867,3
13868,10
13869,4
13870,8
13871,10
13872,10
13873,3
13874,8
13875,8
13876,6
13877,2
13878,6
13879,5
13880,6
13881,5
13882,5
13883,5
13884,10
13885,5
13886,5
13887,10
13888,6
13889,6
13890,5
13891,5
13892,5
13893,8
13894,2
13895,7
13896,10
13897,5
13898,6
13899,4
13900,10
13901,3
13902,2
13903,5
13904,5
13905,3
13906,8
13907,0
13908,4
13909,6
13910,10
13911,5
13912,10
13913,10
13914,10
13915,7
13916,5
13917,6
13918,10
13919,10
13920,5
13921,7
13922,10
13923,7
13924,5
13925,6
13926,7
13927,6
13928,3
13929,2
13930,5
13931,10
13932,5
13933,7
13934,4
13935,4
13936,5
13937,5
13938,5
13939,0
13940,0
13941,1
13942,0
13943,6
13944,5
13945,2
13946,6
13947,8
13948,5
13949,6
13950,10
13951,5
13952,6
13953,5
13954,10
13955,6
13956,10
13957,5
13958,5
13959,5
13960,5
13961,5
13962,5
13963,5
13964,2
13965,5
13966,10
13967,5
13968,6
13969,7
13970,5
13971,5
13972,2
13973,5
13974,8
13975,5
13976,5
13977,5
13978,5
13979,5
13980,5
13981,5
13982,4
13983,5
13984,5
13985,5
13986,5
13987,5
13988,5
13989,5
13990,5
13991,5
13992,7
13993,5
13994,10
13995,7
13996,5
13997,5
13998,10
13999,5
14000,5
14001,5
14002,5
14003,5
14004,8
14005,5
14006,5
14007,3
14008,5
14009,0
14010,6
14011,0
14012,0
14013,5
14014,3
14015,0
14016,5
14017,5
14018,5
14019,5
14020,5
14021,5
14022,5
14023,5
14024,5
14025,5
14026,3
14027,5
14028,6
14029,5
14030,0
14031,5
14032,3
14033,7
14034,5
14035,5
14036,5
14037,5
14038,5
14039,5
14040,2
14041,8
14042,5
14043,10
14044,5
14045,5
14046,5
14047,5
14048,4
14049,3
14050,10
14051,8
14052,10
14053,7
14054,8
14055,5
14056,5
14057,2
14058,5
14059,5
14060,10
14061,5
14062,5
14063,10
14064,5
14065,6
14066,5
14067,0
14068,6
14069,6
14070,0
14071,5
14072,6
14073,8
14074,6
14075,2
14076,2
14077,5
14078,5
14079,4
14080,3
14081,5
14082,5
14083,3
14084,5
14085,5
14086,8
14087,5
14088,5
14089,5
14090,7
14091,3
14092,5
14093,5
14094,0
14095,5
14096,5
14097,3
14098,5
14099,5
14100,5
14101,0
14102,5
14103,5
14104,6
14105,6
14106,5
14107,6
14108,5
14109,5
14110,5
14111,8
14112,5
14113,7
14114,5
14115,2
14116,5
14117,5
14118,5
14119,5
14120,7
14121,10
14122,5
14123,10
14124,7
14125,5
14126,5
14127,5
14128,5
14129,6
14130,6
14131,5
14132,0
14133,5
14134,5
14135,10
14136,5
14137,5
14138,5
14139,5
14140,10
14141,3
14142,5
14143,7
14144,5
14145,5
14146,5
14147,3
14148,10
14149,10
14150,10
14151,5
14152,5
14153,5
14154,0
14155,6
14156,3
14157,5
14158,3
14159,6
14160,5
14161,5
14162,6
14163,5
14164,5
14165,5
14166,5
14167,5
14168,5
14169,5
14170,5
14171,5
14172,3
14173,5
14174,5
14175,5
14176,5
14177,5
14178,10
14179,5
14180,5
14181,3
14182,5
14183,5
14184,6
14185,5
14186,5
14187,5
14188,5
