ques,type
13274,0
2097,0
136,0
6639,0
7750,0
5789,0
4925,1
10428,0
8467,0
9834,0
14104,0
1238,0
7469,0
5508,0
11946,2
6605,1
621,2
11514,0
9553,0
12815,0
2918,0
6164,0
4459,0
3165,1
11233,0
8248,0
12790,0
3748,0
7250,0
13037,1
8584,2
15396,4
10118,0
15581,0
13620,0
738,0
6969,0
5008,0
5271,1
3035,2
9069,0
2418,0
457,0
1568,0
7815,0
6110,0
5493,2
10749,0
11860,0
9899,0
13401,0
3248,0
1303,0
6766,0
4805,0
11579,0
9618,0
13120,0
254,0
6485,0
4524,0
5635,0
12432,2
10274,0
14800,0
4069,0
1084,0
7315,0
5610,0
4737,2
9415,0
15646,0
12917,0
2764,0
803,0
6266,0
4305,0
8798,2
6417,2
2076,2
11095,0
9134,0
13500,1
12636,0
2483,0
14341,0
1889,0
8120,0
5151,0
769,1
4719,2
10220,0
15427,0
13466,0
584,0
6831,0
4870,0
6214,2
6399,2
8915,0
15146,0
13185,0
2264,0
319,0
6550,0
7917,0
5956,0
10595,0
8634,0
9745,0
14287,0
3110,0
1405,0
7636,0
4651,0
11425,0
9720,0
14943,0
12982,0
2829,0
100,0
5490,1
4370,0
5737,0
6331,0
11144,0
8431,0
14662,0
12701,0
14068,0
3915,0
1954,0
7417,0
3051,1
5456,0
8582,2
10712,2
11839,2
402,1
9261,0
13787,0
2610,0
649,0
15492,0
4167,0
8980,0
1751,0
6021,0
7365,2
10660,0
10066,0
3431,0
1470,0
6677,0
5219,1
853,2
11746,0
8761,0
14992,0
13303,0
2126,0
7763,0
5802,0
10441,0
8480,0
1004,1
14133,0
3980,0
1251,0
7482,0
5521,0
563,2
14542,1
11287,0
12828,0
2931,0
970,0
6177,0
4472,0
2058,2
2243,2
11262,0
8277,0
14508,0
12547,0
13914,0
3761,0
1800,0
7279,0
7430,2
15594,0
13633,0
3480,0
6998,0
918,2
6381,2
10787,0
9082,0
15313,0
12328,0
486,0
1597,0
7828,0
5003,1
10506,0
5435,2
9912,0
13430,0
3277,0
1316,0
5682,1
4818,0
6779,0
4201,2
884,2
11592,0
9647,0
14854,0
13149,0
11,0
4537,0
5648,0
14829,0
4082,0
1097,0
233,1
9428,0
15659,0
13698,0
2777,0
5198,1
4334,0
11108,0
9147,0
14354,0
2496,0
3623,0
1918,0
8149,0
11355,1
8459,2
11938,0
10233,0
15440,0
13495,0
3342,0
613,0
6844,0
4883,0
11657,0
8928,0
15175,0
13214,0
2293,0
332,0
6563,0
7930,0
5105,1
11472,1
2035,2
10608,0
8663,0
9774,0
3123,0
1162,0
7649,0
4664,0
3530,2
545,2
11454,0
9493,0
14956,0
12995,0
2842,0
113,0
6344,0
4399,0
12307,2
11173,0
14675,0
12714,0
13825,0
3928,0
1983,0
7190,0
11852,2
12259,0
9274,0
15505,0
13800,0
2639,0
7165,0
11818,1
10954,0
8993,0
14456,0
12511,0
2358,0
397,0
1764,0
12225,1
6034,0
14029,2
10673,0
10095,0
1483,0
6690,0
795,2
14774,1
1042,1
13060,0
2139,0
178,0
6409,0
15021,0
5831,0
4967,1
14740,0
14146,0
3993,0
1264,0
7511,0
5550,0
6647,1
9092,1
12594,1
11300,0
2688,0
6206,0
4245,0
382,2
2256,2
8290,0
14521,0
5084,1
3790,0
1829,0
7292,0
5331,0
13943,0
7628,2
10144,0
15367,0
13662,0
3509,0
524,0
5050,0
6323,2
10800,0
8855,0
12357,0
499,0
1610,0
7841,0
6136,0
10535,0
5448,2
9941,0
11902,0
14211,0
3290,0
1329,0
4847,0
13779,2
7128,2
11621,0
9660,0
14867,0
13162,0
24,0
6527,0
4566,0
5677,0
12204,1
10316,0
8355,0
14842,0
1126,0
7357,0
9873,2
12019,2
3423,2
9441,0
13727,0
2806,0
7076,0
4347,0
11121,0
9160,0
1428,1
14383,0
2525,0
3636,0
1675,0
4930,1
8162,0
8472,2
9855,2
11704,1
10006,0
15469,0
13508,0
6857,0
4896,0
5159,1
8957,0
15188,0
13227,0
345,0
6576,0
7703,0
5998,0
10381,0
8676,0
9787,0
3136,0
1191,0
7678,0
12084,2
574,2
11467,0
9506,0
14969,0
2871,0
6373,0
4412,0
14295,1
1157,1
10779,2
2254,2
11186,0
8201,0
14688,0
12743,0
13854,0
3957,0
1996,0
7203,0
5498,0
12272,0
444,1
9303,0
13573,0
2652,0
691,0
6922,0
4193,0
15534,0
10983,0
9022,0
15253,0
12524,0
2371,0
1777,0
8008,0
6063,0
8405,2
13795,1
5446,2
10702,0
5631,2
10108,0
11813,0
13354,0
3201,0
1496,0
6719,0
4758,0
11532,0
8803,0
15034,0
13073,0
207,0
5844,0
10483,0
8522,0
14753,0
14175,0
4022,0
7524,0
11313,0
9352,0
12870,0
5122,1
1012,0
4258,0
8920,2
15167,2
11032,0
8319,0
14550,0
12589,0
2436,0
3803,0
1842,0
8073,0
5344,0
8470,2
9837,2
12134,0
10173,0
15380,0
13675,0
3522,0
10829,0
15355,0
12370,0
2217,0
256,0
1639,0
4638,1
5909,0
7870,0
2046,2
14914,1
10548,0
8587,0
9954,0
14224,0
3319,0
1358,0
7589,0
4860,0
9337,2
13792,2
2631,2
11634,0
14880,0
12935,0
3038,0
53,0
6284,0
4579,0
5690,0
8058,2
7987,2
10329,0
14615,0
14021,0
3868,0
1139,0
7370,0
13740,0
2563,0
5224,1
7089,0
4104,0
2131,2
10894,0
9189,0
12435,0
2538,0
3649,0
1688,0
8191,0
12165,1
13953,2
10019,0
15482,0
13521,0
3368,0
1423,0
6886,0
6269,2
991,2
11699,0
8714,0
13240,0
374,0
7716,0
6011,0
10394,0
5323,2
8689,0
9800,0
14086,0
1204,0
7435,0
4706,0
10136,2
7003,2
9535,0
2884,0
923,0
4425,0
10792,2
11215,0
8230,0
14717,0
12756,0
13867,0
3714,0
2009,0
7216,0
14274,2
4654,2
4839,2
12045,0
15547,0
13586,0
2665,0
6951,0
4222,0
6519,2
10996,0
9035,0
12537,0
2384,0
1550,0
6076,0
8347,2
10715,0
5388,2
11826,0
13383,0
1525,0
6732,0
4771,0
11545,0
8816,0
15063,0
13102,0
2949,0
6451,0
4490,0
5857,0
11360,1
8551,0
14782,0
14188,0
4035,0
7537,0
3418,2
11342,0
3594,1
12883,0
2730,0
6232,0
4287,0
2113,2
11061,0
9100,0
14563,0
12602,0
2449,0
1871,0
8102,0
9850,2
10186,0
15393,0
13688,0
3551,0
566,0
6797,0
5339,1
973,2
10842,0
8881,0
15112,0
12399,0
2246,0
285,0
1652,0
7883,0
5922,0
12550,2
10561,0
9983,0
14253,0
3076,0
1371,0
7602,0
4617,0
11407,0
9702,0
14909,0
12948,0
66,0
6297,0
4592,0
5719,0
2178,2
12246,1
8000,2
8397,0
10358,0
14628,0
3881,0
1920,0
5438,0
12482,1
3696,1
9227,0
13753,0
7118,0
4133,0
6501,2
2144,2
10907,0
9202,0
14409,0
12448,0
4972,1
9449,1
1717,0
7948,0
13982,2
10626,0
5555,2
10032,0
6652,1
11993,0
3397,0
13550,0
6899,0
14391,1
15424,4
5185,1
9344,2
7050,2
11712,0
8743,0
15230,0
131,0
7729,0
5768,0
10423,0
8462,0
14099,0
3178,0
1217,0
7448,0
4735,0
7016,2
11509,0
13050,0
2897,0
936,0
5318,1
4454,0
6159,0
12092,1
11228,0
8243,0
14474,0
12769,0
11475,1
3743,0
13880,0
7245,0
5284,0
10540,2
15560,0
13615,0
3462,0
733,0
10753,0
9048,0
15295,0
2413,0
1563,0
6089,0
8360,2
10728,0
2996,1
9894,0
13396,0
3243,0
1282,0
6745,0
2626,2
665,2
11574,0
9613,0
7328,1
2962,0
4519,0
5886,0
2345,2
10269,0
14795,0
14201,0
4048,0
1079,0
7310,0
5605,0
11972,2
3360,2
15625,0
12896,0
2759,0
798,0
5164,1
4300,0
6261,0
11762,2
2142,2
2071,2
11074,0
9113,0
14576,0
12631,0
2478,0
3589,0
1884,0
8115,0
5130,0
11321,1
11904,0
10215,0
15422,0
13461,0
3564,0
6810,0
9598,2
9527,2
915,2
10871,0
8910,0
15141,0
12412,0
2259,0
298,0
7896,0
5951,0
5087,1
10590,0
8629,0
9740,0
14266,0
3089,0
1384,0
7631,0
11420,0
9715,0
12961,0
3064,0
95,0
4365,0
5732,0
2376,2
431,2
11139,0
8410,0
14641,0
3910,0
1949,0
7412,0
5451,0
9240,0
2605,0
7131,0
4146,0
5417,1
6514,2
11784,1
10920,0
3444,1
8975,0
14438,0
1730,0
7961,0
8358,2
3842,2
14180,2
4027,2
10655,0
5568,2
10061,0
13563,0
3410,0
1449,0
2793,2
10470,1
11741,0
8756,0
14987,0
13282,0
144,0
7758,0
5797,0
4933,1
14555,2
10436,0
9842,0
11707,1
3975,0
1246,0
7477,0
14112,0
6613,1
13680,2
12560,1
11266,0
12823,0
2926,0
6172,0
4467,0
11241,0
8256,0
14503,0
12798,0
3756,0
1795,0
7258,0
5297,0
7665,2
3324,2
10126,0
15589,0
13628,0
3475,0
6977,0
9509,2
9077,0
15308,0
7560,1
2426,0
465,0
1576,0
7823,0
12323,0
10501,0
11868,0
9907,0
13409,0
3256,0
1311,0
6774,0
4813,0
694,2
6925,2
2568,2
11587,0
9626,0
15089,0
13128,0
2991,0
6493,0
4532,0
5643,0
10970,2
12170,1
10282,0
8321,0
14808,0
4077,0
1092,0
7323,0
5618,0
15071,1
12422,1
9423,0
12925,0
2772,0
811,0
7042,0
4313,0
8806,2
6425,2
2084,2
11103,0
9142,0
14349,0
12644,0
2491,0
3602,0
1897,0
8128,0
4295,1
11933,0
10228,0
15435,0
3577,0
6839,0
4878,0
928,2
11652,0
8923,0
13193,0
2272,0
327,0
6558,0
5964,0
10603,0
8642,0
9753,0
3118,0
7644,0
4659,0
11433,0
9472,0
14951,0
12990,0
2837,0
108,0
6339,0
4378,0
5745,0
11152,0
8439,0
14670,0
12709,0
14076,0
3923,0
1962,0
7169,0
5464,0
8590,2
14917,1
11847,2
3235,2
4776,2
410,1
9269,0
15500,0
2618,0
657,0
7144,0
4175,0
3025,2
13107,2
4582,2
6456,2
10949,0
8988,0
14451,0
12490,0
2337,0
3704,0
15290,4
6029,0
10668,0
10074,0
13320,0
3439,0
1478,0
6685,0
12186,2
14417,1
5227,1
8769,0
15000,0
13311,0
2134,0
173,0
6404,0
7771,0
5810,0
8488,0
14735,0
14141,0
3988,0
1259,0
7490,0
5529,0
571,2
11295,0
12836,0
6185,0
4224,0
10863,2
2066,2
2251,2
8285,0
14516,0
12555,0
13922,0
1808,0
7287,0
5326,0
10397,2
8868,1
12100,0
10139,0
15602,0
13641,0
519,0
7006,0
5045,0
926,2
6389,2
12336,0
2199,0
494,0
1605,0
7836,0
6131,0
11202,2
14055,2
10514,0
9920,0
13438,0
3285,0
1324,0
7555,0
4826,0
8368,1
892,2
11600,0
9655,0
14862,0
13157,0
19,0
4545,0
5656,0
426,2
10311,0
14837,0
13987,0
4090,0
1105,0
7336,0
5391,0
6904,2
9436,0
15667,0
13706,0
5206,1
824,0
7071,0
4342,0
6454,2
11116,0
9155,0
12657,0
2504,0
3631,0
1670,0
8157,0
11363,1
3199,2
9985,0
15448,0
13503,0
3350,0
6852,0
3597,1
11665,0
8936,0
15183,0
13222,0
2301,0
340,0
6571,0
7682,0
5977,0
5113,1
14495,2
11480,1
2043,2
10616,0
8671,0
9782,0
14308,0
3131,0
1170,0
7657,0
4672,0
10189,2
12079,2
9501,0
13003,0
2850,0
121,0
6352,0
4407,0
12315,2
11181,0
8196,0
14683,0
12722,0
13833,0
3936,0
1991,0
7198,0
12267,0
9282,0
15513,0
13808,0
2647,0
686,0
6917,0
4188,0
5459,1
9001,0
12519,0
2366,0
405,0
1772,0
12233,1
6042,0
10681,0
11792,0
10103,0
13349,0
3452,0
1491,0
11527,0
1050,1
13068,0
15029,0
186,0
7784,0
5839,0
13315,1
4975,1
10478,0
8517,0
14748,0
14154,0
4001,0
1272,0
7519,0
5558,0
6902,2
11308,0
3816,1
12849,0
2696,0
1007,0
4253,0
10876,2
11027,0
8298,0
14529,0
12568,0
5092,1
3798,0
1837,0
10410,2
12831,1
13951,0
12113,0
10152,0
15375,0
13670,0
3517,0
532,0
10808,0
8863,0
15350,0
12365,0
507,0
1618,0
7849,0
3483,1
5888,0
2025,2
10543,0
9949,0
14219,0
3298,0
1337,0
7568,0
4855,0
473,1
12061,2
7136,2
11629,0
9668,0
14875,0
13170,0
3017,0
32,0
6279,0
4574,0
5685,0
15282,2
14443,2
8053,2
10324,0
8363,0
14000,0
3863,0
1134,0
2999,1
5404,0
11842,2
13312,2
12178,0
13735,0
2814,0
7084,0
4099,0
11129,0
9168,0
1436,1
12430,0
2533,0
3644,0
1683,0
4938,1
8170,0
14727,2
10014,0
6618,1
15477,0
634,0
6865,0
4904,0
5167,1
785,2
11694,0
8709,0
13235,0
353,0
6584,0
7711,0
6006,0
10389,0
8684,0
9795,0
14321,0
3144,0
1199,0
4701,0
10131,2
9514,0
13016,0
2879,0
4420,0
14303,1
2191,2
11194,0
8209,0
14696,0
6964,1
12751,0
3965,0
2004,0
10577,2
5250,0
14269,2
7618,2
12310,1
12280,0
15542,0
13581,0
2660,0
699,0
6930,0
10991,0
9030,0
15261,0
12532,0
2379,0
418,0
1785,0
4784,1
6071,0
8016,0
10303,2
13979,2
15076,1
10710,0
5383,2
11821,0
6464,1
13362,0
3209,0
1504,0
6727,0
4766,0
816,2
7063,2
11540,0
8811,0
13081,0
2160,0
215,0
6446,0
4485,0
3447,1
5852,0
6693,1
14425,2
15227,4
10491,0
8530,0
14761,0
4030,0
1045,0
7532,0
5571,0
3413,2
9360,0
12878,0
2725,0
1020,0
4266,0
11040,0
9095,0
14558,0
12597,0
2444,0
3811,0
1850,0
8081,0
5352,0
9845,2
14300,2
10181,0
15388,0
13683,0
10837,0
8876,0
15107,0
12378,0
2225,0
264,0
1647,0
4646,1
5917,0
7878,0
10147,1
8444,2
14922,1
10556,0
8595,0
9962,0
6326,1
14232,0
3327,0
1366,0
7597,0
4612,0
12680,1
4180,2
9681,0
11642,0
12943,0
3046,0
61,0
6292,0
4587,0
5698,0
14888,0
7995,2
8376,0
10337,0
14623,0
3876,0
1147,0
7378,0
13165,1
2324,1
9222,0
12207,0
13748,0
2571,0
866,0
5232,1
4112,0
7097,0
1113,1
9629,2
7776,2
9197,0
10902,0
6656,1
2546,0
3657,0
1696,0
7943,0
5214,0
12443,0
14404,0
13961,2
15675,1
10027,0
13529,0
1431,0
6894,0
12665,1
9595,2
814,2
999,2
8722,0
15209,0
13248,0
5516,1
7724,0
5763,0
3605,2
10402,0
8697,0
14094,0
3173,0
1212,0
7443,0
4714,0
7011,2
11488,0
9543,0
13045,0
2892,0
6394,0
4433,0
3139,1
6545,2
2204,2
11223,0
8238,0
746,1
12764,0
5016,1
3722,0
2017,0
7224,0
5279,0
13875,0
14469,0
14282,2
3105,2
4662,2
12053,0
15555,0
13594,0
2673,0
712,0
6118,1
6959,0
11004,0
9043,0
15274,0
12289,0
2392,0
1558,0
8045,0
6084,0
3926,2
13992,2
3855,2
10723,0
5396,2
6,1
11834,0
13391,0
3238,0
1533,0
6740,0
15672,2
11553,0
8824,0
13110,0
2957,0
228,0
6459,0
4498,0
5865,0
7977,2
11368,1
8559,0
14790,0
14196,0
4043,0
1058,0
7545,0
5584,0
11967,2
3355,2
11350,0
9389,0
15620,0
12891,0
2738,0
777,0
6240,0
11069,0
9108,0
13474,1
12610,0
2457,0
3824,0
1879,0
8110,0
5125,0
14571,0
14722,2
10194,0
15401,0
3559,0
6805,0
2942,2
981,2
13008,2
10850,0
8889,0
15120,0
12407,0
293,0
1660,0
7891,0
5930,0
11257,2
10569,0
9735,0
14261,0
3084,0
1379,0
7610,0
4625,0
11415,0
9710,0
12956,0
3059,0
6305,0
4600,0
5727,0
10798,2
2186,2
10366,0
14636,0
12675,0
14042,0
3889,0
1928,0
7407,0
9235,0
13761,0
2584,0
7126,0
4141,0
6509,2
2152,2
10915,0
9210,0
12456,0
2319,0
3686,0
1725,0
4980,1
7956,0
9457,1
13990,2
10634,0
5563,2
10040,0
12001,0
13558,0
3405,0
1444,0
6907,0
5193,1
4329,2
6219,2
11720,0
14982,0
13277,0
2100,0
139,0
6626,0
7737,0
5776,0
3618,2
14107,0
3186,0
1225,0
7456,0
5511,0
11014,1
7024,2
11517,0
9556,0
12802,0
2905,0
6167,0
4462,0
11236,0
3488,1
8251,0
12777,0
11483,1
3751,0
14482,0
7253,0
9769,2
15568,0
13623,0
3470,0
741,0
6972,0
5011,0
10761,0
9056,0
12318,0
2421,0
460,0
1571,0
6097,0
10736,0
3004,1
9902,0
11863,0
13404,0
3251,0
1290,0
6753,0
4792,0
2634,2
673,2
11582,0
9621,0
15084,0
13123,0
2970,0
241,0
6472,0
4527,0
5638,0
2353,2
14396,2
8006,2
10277,0
14803,0
4056,0
1087,0
7318,0
5613,0
13089,1
11980,2
14362,1
9402,0
15633,0
12904,0
2767,0
806,0
5172,1
14769,1
2150,2
2079,2
11082,0
9121,0
12639,0
2486,0
11329,1
1892,0
10465,2
11912,0
10223,0
15430,0
13469,0
3572,0
6818,0
9350,2
994,2
6201,2
15220,4
10879,0
8918,0
15149,0
13188,0
2267,0
306,0
6537,0
7904,0
5959,0
13691,1
5095,1
11462,1
14964,1
10598,0
8637,0
9748,0
3097,0
1392,0
7639,0
9316,2
704,2
11428,0
9723,0
14930,0
12969,0
2816,0
103,0
6334,0
4373,0
5740,0
510,2
439,2
11147,0
8418,0
14649,0
12688,0
14071,0
3918,0
1957,0
7420,0
11897,2
4595,1
14222,2
10962,1
9248,0
15495,0
13790,0
2613,0
652,0
7139,0
4154,0
220,2
10928,0
8983,0
14446,0
6698,1
2332,0
3699,0
1738,0
7969,0
12485,0
10240,2
10663,0
5576,2
10069,0
12030,0
1457,0
11749,0
8764,0
14995,0
152,0
6655,0
7766,0
5805,0
12417,2
4941,1
10444,0
8483,0
14120,0
3983,0
1254,0
7485,0
5524,0
6621,1
12147,2
3366,2
637,2
11274,0
9569,0
2934,0
6180,0
4475,0
2061,2
11249,0
8264,0
14511,0
5058,1
3764,0
1803,0
7266,0
5305,0
13917,0
8600,2
15412,4
12095,0
10134,0
15597,0
754,0
6985,0
9517,2
905,2
10790,0
9085,0
15316,0
12331,0
1584,0
7831,0
6126,0
7399,2
10509,0
9915,0
13417,0
3264,0
1319,0
6782,0
4821,0
455,1
9298,2
12212,2
2576,2
887,2
14594,1
11595,0
9634,0
15097,0
13136,0
14,0
4540,0
5651,0
2311,2
10290,0
8329,0
14816,0
4085,0
1100,0
7331,0
5626,0
9431,0
15662,0
13701,0
2780,0
819,0
4321,0
2092,2
11111,0
9150,0
14357,0
12652,0
2499,0
3610,0
1905,0
8533,2
5574,2
11941,0
15443,0
13482,0
3329,0
6847,0
4886,0
9548,2
11660,0
8931,0
15162,0
13201,0
2280,0
335,0
6566,0
7933,0
3567,1
5972,0
10611,0
8650,0
9761,0
3126,0
1165,0
4667,0
3533,2
11441,0
9480,0
13862,1
12998,0
2845,0
116,0
6347,0
4386,0
5753,0
14959,0
12381,2
452,2
11160,0
8447,0
14678,0
12717,0
13828,0
3931,0
1970,0
7177,0
5472,0
11855,2
12262,0
9277,0
15508,0
13803,0
7152,0
12683,1
3033,2
13115,2
15298,4
10957,0
8996,0
14459,0
12498,0
384,0
1767,0
7998,0
6037,0
8564,2
7381,2
15042,1
10676,0
11787,0
10082,0
13328,0
1486,0
5235,1
869,2
8777,0
15008,0
13063,0
181,0
10889,2
5818,0
6659,1
2549,2
10457,0
8496,0
14743,0
14149,0
3996,0
1267,0
7498,0
5537,0
13285,1
579,2
11303,0
12844,0
2691,0
986,0
6193,0
4232,0
2074,2
12142,1
11022,0
8293,0
14524,0
12563,0
13930,0
3777,0
1816,0
7295,0
5334,0
7446,2
15610,0
13649,0
3496,0
527,0
7014,0
5053,0
12785,1
6397,2
8842,0
15329,0
12344,0
2207,0
502,0
1613,0
7844,0
6139,0
749,1
14063,2
10522,0
11889,0
9928,0
14214,0
3293,0
1332,0
7563,0
4834,0
644,2
11608,0
9663,0
14870,0
3012,0
27,0
11871,1
4553,0
5664,0
434,2
3691,2
10319,0
14845,0
13995,0
7344,0
5399,0
12173,0
9444,0
13714,0
7079,0
4350,0
6462,2
11124,0
9163,0
14370,0
2512,0
3639,0
1678,0
8165,0
5180,0
11371,1
8475,2
11954,0
9993,0
15456,0
13511,0
3358,0
629,0
6860,0
4899,0
9129,1
12647,1
8131,1
11673,0
8944,0
15191,0
13230,0
2053,0
348,0
6579,0
7690,0
5985,0
10368,0
8679,0
9790,0
1178,0
4680,0
12087,2
561,2
2858,0
897,0
6360,0
4415,0
11189,0
8204,0
14691,0
12730,0
4998,1
3944,0
1999,0
7206,0
5501,0
13841,0
12275,0
9290,0
15521,0
13816,0
2655,0
1965,1
9009,0
12527,0
2374,0
413,0
1780,0
6050,0
12678,2
10689,0
10111,0
13357,0
1499,0
4745,0
882,2
11535,0
15037,0
13076,0
194,0
7792,0
5847,0
4983,1
3673,2
10486,0
8525,0
14756,0
14162,0
4009,0
1024,0
7527,0
5566,0
6910,2
592,2
9355,0
12857,0
2704,0
1015,0
4261,0
15225,2
11035,0
8306,0
13440,1
12576,0
2439,0
3806,0
1845,0
5100,1
5347,0
8076,0
14537,0
12121,0
10160,0
15383,0
13678,0
3525,0
7027,0
5066,0
10816,0
8871,0
15358,0
12373,0
2220,0
259,0
1626,0
7857,0
3491,1
5896,0
2033,2
10551,0
74,1
9957,0
14227,0
3306,0
1345,0
4863,0
12069,2
11637,0
14883,0
13178,0
40,0
6287,0
5693,0
8061,2
12220,1
1759,2
10332,0
8371,0
14602,0
14008,0
3871,0
1142,0
7373,0
3007,1
5412,0
11850,2
11779,2
13743,0
2566,0
861,0
7092,0
4107,0
15617,4
10881,0
9176,0
14399,0
12438,0
2541,0
3652,0
1691,0
4946,1
8178,0
9439,1
10022,0
15485,0
13524,0
1410,0
6873,0
4912,0
14365,1
5175,1
793,2
2939,2
8717,0
15204,0
13243,0
361,0
6592,0
7719,0
6014,0
8126,2
8692,0
9803,0
14329,0
3152,0
1207,0
7438,0
4709,0
13888,1
9522,0
13024,0
2887,0
4428,0
8905,2
10795,2
12066,1
8217,0
14704,0
12759,0
13870,0
3717,0
2012,0
7219,0
5258,0
12032,0
15550,0
13589,0
2668,0
6938,0
4209,0
10999,0
9038,0
12540,0
2387,0
1537,0
13811,1
6079,0
10718,0
11829,0
10965,1
3217,0
1512,0
6735,0
4774,0
11548,0
8819,0
15050,0
223,0
4493,0
3455,1
5860,0
6701,1
8538,0
4308,1
4038,0
1053,0
7540,0
14191,0
3421,2
14584,1
4891,2
9368,0
12886,0
2733,0
5138,1
6235,0
4274,0
11048,0
9103,0
14566,0
12605,0
2452,0
3819,0
1858,0
8089,0
5360,0
9853,2
12150,0
553,0
6784,0
10845,0
8884,0
15115,0
12386,0
2233,0
272,0
1655,0
7886,0
5925,0
14498,2
5061,1
10564,0
9970,0
14240,0
3079,0
1374,0
7605,0
4620,0
12082,2
11394,0
9689,0
14896,0
12951,0
69,0
5706,0
15232,2
8003,2
8384,0
10345,0
14631,0
14037,0
3884,0
1923,0
7386,0
5425,0
12215,0
9230,0
13756,0
2579,0
874,0
5240,1
4120,0
7105,0
14597,1
2147,2
10910,0
9205,0
12451,0
2554,0
3665,0
1704,0
7951,0
12181,1
10629,0
11996,0
10035,0
13290,1
13537,0
1439,0
8173,1
9347,2
822,2
11715,0
8730,0
15217,0
134,0
7732,0
5771,0
8068,2
8449,0
11681,1
3181,0
1220,0
7451,0
4722,0
14102,0
7019,2
11496,0
9551,0
13053,0
2900,0
6146,0
4441,0
15165,2
2212,2
11231,0
8246,0
13636,1
14477,0
5024,1
3730,0
13883,0
7232,0
5287,0
15563,0
13602,0
2681,0
6967,0
5006,0
10756,0
9051,0
12297,0
2400,0
1566,0
6092,0
9881,0
13399,0
3246,0
1285,0
6748,0
4787,0
2629,2
11561,0
15079,0
13118,0
2965,0
236,0
6467,0
4506,0
5873,0
13365,1
4753,1
7985,2
11376,1
14798,0
14204,0
4051,0
1066,0
7297,0
2163,1
15045,1
11975,2
13516,2
3363,2
9397,0
15628,0
8136,1
2746,0
12899,0
6248,0
4303,0
15196,2
11077,0
9116,0
14579,0
12618,0
2465,0
3832,0
1887,0
8118,0
5133,0
14730,2
11907,0
10202,0
582,0
6813,0
989,2
10858,0
8897,0
15128,0
12415,0
2262,0
301,0
6532,0
7899,0
5938,0
7211,2
8616,0
9743,0
3092,0
1387,0
4633,0
9311,2
514,2
7001,2
11423,0
9718,0
14925,0
12964,0
3067,0
82,0
6313,0
4352,0
5735,0
10806,2
11142,0
8413,0
14644,0
14050,0
3897,0
1936,0
7415,0
5454,0
9860,2
12228,0
9243,0
13769,0
647,0
7134,0
4149,0
10923,0
8962,0
12464,0
4988,1
3694,0
1733,0
7964,0
8345,2
13998,2
14183,2
10642,0
12009,0
10048,0
13566,0
1452,0
5201,1
4337,2
6227,2
11728,0
8759,0
14990,0
2108,0
147,0
7745,0
5784,0
10439,0
8478,0
14115,0
1233,0
7464,0
5519,0
7032,2
11269,0
9564,0
12810,0
2913,0
952,0
6175,0
4470,0
11244,0
8259,0
14490,0
3759,0
1798,0
7261,0
5300,0
9777,2
10113,0
15576,0
13631,0
3478,0
6980,0
5019,0
10769,0
9064,0
15311,0
12326,0
2429,0
468,0
1579,0
7810,0
6105,0
1986,2
9910,0
13412,0
3259,0
1298,0
6761,0
4800,0
11590,0
15092,0
2978,0
249,0
6480,0
4535,0
5646,0
8014,2
10285,0
8324,0
14811,0
4064,0
1095,0
7326,0
5621,0
11988,2
6709,2
3376,2
9410,0
15641,0
12912,0
2775,0
14777,1
7045,0
8793,2
1061,1
2087,2
2494,0
11337,1
9808,2
11920,0
10231,0
15438,0
13477,0
595,0
6826,0
4865,0
6209,2
931,2
15228,4
11655,0
8926,0
15157,0
2275,0
314,0
15342,4
7912,0
5967,0
5103,1
11470,1
14972,1
10606,0
8645,0
9756,0
1400,0
7647,0
9324,2
7030,2
9475,0
14938,0
12977,0
2824,0
111,0
6342,0
4381,0
5748,0
447,2
11155,0
8426,0
14657,0
12696,0
14079,0
7172,0
5467,0
8577,2
10538,2
4779,2
9256,0
12241,0
15503,0
2621,0
7147,0
4162,0
11800,1
10936,0
8991,0
14454,0
6706,1
12493,0
3707,0
1746,0
6016,0
10248,2
10671,0
11782,0
10077,0
13323,0
1465,0
6672,0
11757,0
8772,0
15003,0
2121,0
160,0
6407,0
7774,0
5813,0
4949,1
11316,1
10452,0
8491,0
6222,1
14128,0
3991,0
1262,0
7493,0
5532,0
11970,2
6629,1
12155,2
11282,0
9577,0
12839,0
6188,0
4227,0
8272,0
14519,0
12558,0
13925,0
3772,0
1811,0
7274,0
5313,0
9806,2
8608,2
15420,4
12103,0
10142,0
15605,0
13644,0
6993,0
913,2
8837,0
15324,0
12339,0
481,0
1592,0
7839,0
3457,1
6134,0
11205,2
10517,0
9923,0
13425,0
3272,0
1327,0
7558,0
4829,0
9306,2
710,2
895,2
11603,0
9642,0
14849,0
13144,0
22,0
4548,0
5659,0
10298,0
8337,0
14824,0
4093,0
1108,0
7339,0
5378,0
11384,0
15670,0
13709,0
827,0
7058,0
8751,2
11119,0
9158,0
2507,0
1913,0
8144,0
10246,2
10431,2
11702,1
11949,0
9988,0
15451,0
13490,0
3337,0
14587,1
6855,0
4894,0
5141,1
944,2
8939,0
15170,0
13209,0
343,0
6574,0
7685,0
3575,1
5980,0
10619,0
5292,2
8658,0
14311,0
3134,0
1173,0
7660,0
4675,0
11449,0
14967,0
13006,0
2853,0
124,0
6355,0
4394,0
4641,1
15303,2
8199,0
14686,0
12725,0
13836,0
3939,0
1978,0
7185,0
5480,0
8606,2
